0_Sample_Index	Sample_ID	Best_Tissue_ID	Fauna_ID	Shan_Fauna_Sample_Labeled_ID_20250218	Barcoding_Gene	Barcoding_Identity	Host_Taxonomy_NCBI	Coral_Microbiome	Sponge_Microbiome_Project_Shan	Sponge_Microbiome_Project	Hydrozoa_microbiome_project_Shan	Shan_comments_20250426	Mitochondrial_Contig_Blast	Mitochondrial_Contig_Blast_Identity	Sample_Short_Name	Segregation	Source	Source2	Scientific_Name_by_Morphology	Temporary_Name_by_Morphology	Mophospecies	Collect_Site	Collect_Depth	Longitude	Latitude	Collect_Date	Collect_Time	In_Situ	Note	Note2	Dissolved_O2_concentration
116	JL306_B14_4	JL306_B14_4	JL306_B14	JL306__B14	COI	97.19	d__Eukaryota;k__Metazoa;p__Porifera;c__Hexactinellida;sc__Hexasterophora;o__Lyssacinosida;f__Rossellidae;g__Caulophacus;s__	no	yes	yes	no	na	Caulophacus iocasicus	95.95	sponge	Host root	Sponge	Sponge	Caulophacus	na	p__Porifera;c__Hexactinellida;o__Lyssacinosida;f__Rossellidae;g__Caulophacus;s__	S02	2022	151.246322	20.487602	26/8/2024	22:38	no	Caulofacus (plus shrimp)	barcode equals to mophospecies	to_be_added
117	JL306_B14_5	JL306_B14_5	JL306_B14	JL306__B14	COI	97.19	d__Eukaryota;k__Metazoa;p__Porifera;c__Hexactinellida;sc__Hexasterophora;o__Lyssacinosida;f__Rossellidae;g__Caulophacus;s__	no	yes	yes	no	na	Caulophacus iocasicus	95.95	sponge	Host head	Sponge	Sponge	Caulophacus	na	p__Porifera;c__Hexactinellida;o__Lyssacinosida;f__Rossellidae;g__Caulophacus;s__	S02	2022	151.246322	20.487602	26/8/2024	22:38	no	Caulofacus (plus shrimp)	barcode equals to mophospecies	to_be_added
na	JL306_B21_14	JL306_B21_14	JL306_B21	JL306__B21	tree_placement	na	d__Eukaryota;k__Metazoa;p__Porifera;c__Hexactinellida;sc__Hexasterophora;o__Sceptrulophora;f__Farreidae;g__;s__	no	yes	yes	no	na	na	na	sponge	Host	Sponge	Sponge	na	na	na	na	na	na	na	na	na	na	na	na	na
119	JL306_B23_2	JL306_B23_2	JL306_B23	JL306__B23	tree_placement	75.23	d__Eukaryota;k__Metazoa;p__Porifera;c__Hexactinellida;sc__;o__;f__;g__;s__	no	yes	yes	no	na	Lophophysema eversa	75.23	sponge	Host	Sponge	Sponge	na	na	p__Porifera;c__Hexactinellida;o__Amphidiscosida;f__Pheronematidae;g__;s__	S15	1903	151.238444	20.486706	26/8/2024	01:10	no	pyramid Pharematidae sponge	na	to_be_added
120	JL306_W2L	JL306_W2L	JL306_W2L	JL306__W2L	na	na	na	yes	yes	yes	no	na	na	na	na	Water	Water	Water	na	na	na	na	na	151.2463	20.4873	26/8/2024	na	no	na	na	66
135	JL307_0_5	JL307_0_5	JL307_PushCore5_7	JL307__PushCore5-7	na	na	na	yes	yes	yes	no	na	na	na	na	Sediment	Sediment	Sediment	na	na	na	S15	1428	151.182243	20.433537	27/8/2024	13:07	no	na	na	to_be_added
134	JL307_5_7	JL307_5_7	JL307_PushCore0_5	JL307__PushCore0-5	na	na	na	yes	yes	yes	no	na	na	na	na	Sediment	Sediment	Sediment	na	na	na	S8	1660	151.180225	20.422687	27/8/2024	10:51	no	na	na	to_be_added
129	JL307_B16_3	JL307_B16_3	JL307_B16	JL307__B16	tree_placement	na	d__Eukaryota;k__Metazoa;p__Porifera;c__Hexactinellida;sc__;o__;f__;g__;s__	no	yes	yes	no	na	no good blast	na	sponge	Host	Sponge	Sponge	Pheronematidae	na	p__Porifera;c__Hexactinellida;o__Amphidiscosida;f__Pheronematidae;g__;s__	S05-4	1727	151.179492	20.419275	27/8/2024	10:04	yes	"Pheronema pieces from black box (plus ophiuroids), ophiuroid is B35"	na	to_be_added
133	JL307_W2L	JL307_W2L	JL307_W2L	JL307__W2L	na	na	na	yes	yes	yes	no	na	na	na	na	Water	Water	Water	na	na	na	S01	1700	151.17638	20.415688	27/8/2024	09:44	no	na	na	63.92594014
136	JL308_B04_1	JL308_B04_1	JL308_B04	JL308__B04	COI	95.95	d__Eukaryota;k__Metazoa;p__Porifera;c__Hexactinellida;sc__Hexasterophora;o__Lyssacinosida;f__Euplectellidae;g__;s__	no	yes	yes	no	na	Apolemia rubriversa	74.87	sponge	Host stalk	Sponge	Sponge	Hyalonema	na	p__Porifera;c__Hexactinellida;o__Amphidiscosida;f__Hyalonematidae;g__Hyalonema;s__	S08	4679	152.727783	18.99106	28/8/2024	12:19	no	Hyalonema sp2 with nodule	barcode differs mophospecies (family level)	to_be_added
138	JL308_B07_2	JL308_B07_2	JL308_B07	JL308__B07	tree_placement	na	d__Eukaryota;k__Metazoa;p__Porifera;c__Demospongiae;sc__Heteroscleromorpha;o__Poecilosclerida;f__Cladorhizidae;g__Cladorhizidae_novg2;s__	no	yes	yes	no	na	no good blast	na	sponge	Host head	Sponge	Sponge	na	na	p__Porifera;c__Demospongiae;o__Poecilosclerida;f__Cladorhizidae;g__;s__	S05	4704	152.721875	18.989681	28/8/2024	10:54	no	"carnivorous sponge sp1 whole, with tubeworm"	na	to_be_added
142	JL308_G5_0_2	JL308_G5_0_2	JL308_pushcore5_0_2	JL308__pushcore5__0-2	na	na	na	yes	yes	yes	no	na	na	na	na	Sediment	Sediment	Sediment	na	na	na	S12	4685	152.745687	18.989408	28/8/2024	14:08	no	na	na	to_be_added
143	JL308_G5_2_6	JL308_G5_2_6	JL308_pushcore5_2_6	JL308__pushcore5__2-6	na	na	na	yes	yes	yes	no	na	na	na	na	Sediment	Sediment	Sediment	na	na	na	S12	4685	152.745687	18.989408	28/8/2024	14:08	no	na	na	to_be_added
144	JL308_G7_2_6	JL308_G7_2_6	JL308_pushcore7_2_6	JL308__pushcore7__2-6	na	na	na	yes	yes	yes	no	na	na	na	na	Sediment	Sediment	Sediment	na	na	na	S11	4658	152.733252	18.98984	28/8/2024	13:25	no	na	na	to_be_added
146	JL308_G8_0_2	JL308_G8_0_2	JL308_pushcore8_0_2	JL308__pushcore8__0-2	na	na	na	yes	yes	yes	no	na	na	na	na	Sediment	Sediment	Sediment	na	na	na	S7	4677	152.72627	18.990409	28/8/2024	11:54	no	na	na	to_be_added
145	JL308_G8_0_2B	JL308_G8_0_2B	JL308_pushcore7or8_0_2	JL308__pushcore7or8__0-2	na	na	na	yes	yes	yes	no	na	na	na	na	Sediment	Sediment	Sediment	na	na	na	S7	4677	152.72627	18.990409	28/8/2024	11:54	no	na	na	to_be_added
147	JL308_G8_2_6	JL308_G8_2_6	JL308_pushcore8_2_6	JL308__pushcore8__2-6	na	na	na	yes	yes	yes	no	na	na	na	na	Sediment	Sediment	Sediment	na	na	na	S7	4677	152.72627	18.990409	28/8/2024	11:54	no	na	na	to_be_added
148	JL308_G9_0_6	JL308_G9_0_6	JL308_pushcore9_0_6	JL308__pushcore9__0-6	na	na	na	yes	yes	yes	no	na	na	na	na	Sediment	Sediment	Sediment	na	na	na	S4	4704	152.721826	18.989455	28/8/2024	10:46	no	na	na	to_be_added
141	JL308_W2L	JL308_W2L	JL308_W2L	JL308__W2L	na	na	na	no	yes	yes	no	na	na	na	na	Water	Water	Water	na	na	na	S3	4706	152.72238	18.988735	28/8/2024	10:15	no	na	na	115.1379252
155	JL309_PC11_1	JL309_PC11_1	JL309_Pushcore11_2_6	JL309__Pushcore11__2-6	na	na	na	yes	yes	yes	no	na	na	na	na	Sediment	Sediment	Sediment	na	na	na	S12	5566	153.672705	19.090729	30/8/2024	12:23	no	na	na	to_be_added
156	JL309_PC11_2	JL309_PC11_2	JL309_Pushcore11_0_2	JL309__Pushcore11__0-2	na	na	na	yes	yes	yes	no	na	na	na	na	Sediment	Sediment	Sediment	na	na	na	S12	5566	153.672705	19.090729	30/8/2024	12:23	no	na	na	to_be_added
153	JL309_PC12_1	JL309_PC12_1	JL309_Pushcore12_2_6	JL309__Pushcore12__2-6	na	na	na	yes	yes	yes	no	na	na	na	na	Sediment	Sediment	Sediment	na	na	na	S9	5564	153.678532	19.090196	30/8/2024	11:39	no	na	na	to_be_added
154	JL309_PC12_2	JL309_PC12_2	JL309_Pushcore12_0_2	JL309__Pushcore12__0-2	na	na	na	yes	yes	yes	no	na	na	na	na	Sediment	Sediment	Sediment	na	na	na	S9	5564	153.678532	19.090196	30/8/2024	11:39	no	na	na	to_be_added
157	JL309_PC9_1	JL309_PC9_1	JL309_Pushcore9_2_6	JL309__Pushcore9__2-6	na	na	na	yes	yes	yes	no	na	na	na	na	Sediment	Sediment	Sediment	na	na	na	S15	5563	153.679134	19.09224	30/8/2024	13:16	no	na	na	to_be_added
158	JL309_PC9_2	JL309_PC9_2	JL309_Pushcore9_0_2	JL309__Pushcore9__0-2	na	na	na	yes	yes	yes	no	na	na	na	na	Sediment	Sediment	Sediment	na	na	na	S15	5563	153.679134	19.09224	30/8/2024	13:16	no	na	na	to_be_added
159	JL309_W2L	JL309_W2L	JL309_W2L	JL309__W2L	na	na	na	no	yes	yes	no	na	na	na	na	Water	Water	Water	na	na	na	S01	5562	153.672249	19.088133	30/8/2024	09:32	no	na	na	122.0469705
163	JL310_G2_0_2	JL310_G2_0_2	JL310_G2_0_2	JL310__G2__0-2	na	na	na	yes	yes	yes	no	na	na	na	na	Sediment	Sediment	Sediment	na	na	na	S6	5572	153.681738	19.09236	1/9/2024	13:57	no	na	na	to_be_added
164	JL310_G2_2_6	JL310_G2_2_6	JL310_G2_2_6	JL310__G2__2-6	na	na	na	yes	yes	yes	no	na	na	na	na	Sediment	Sediment	Sediment	na	na	na	S6	5572	153.681738	19.09236	1/9/2024	13:57	no	na	na	to_be_added
165	JL310_G3_0_2	JL310_G3_0_2	JL310_G3_0_2	JL310__G3__0-2	na	na	na	yes	yes	yes	no	na	na	na	na	Sediment	Sediment	Sediment	na	na	na	S6	5572	153.681738	19.09236	1/9/2024	13:57	no	na	na	to_be_added
166	JL310_G3_2_4	JL310_G3_2_4	JL310_G3_2_4	JL310__G3__2-4	na	na	na	yes	yes	yes	no	na	na	na	na	Sediment	Sediment	Sediment	na	na	na	S6	5572	153.681738	19.09236	1/9/2024	13:57	no	na	na	to_be_added
167	JL310_G4_0_2	JL310_G4_0_2	JL310_G4_0_2	JL310__G4__0-2	na	na	na	yes	yes	yes	no	na	na	na	na	Sediment	Sediment	Sediment	na	na	na	S5	5563	153.680436	19.092399	1/9/2024	13:24	no	na	na	to_be_added
168	JL310_G4_2_4	JL310_G4_2_4	JL310_G4_2_4	JL310__G4__2-4	na	na	na	yes	yes	yes	no	na	na	na	na	Sediment	Sediment	Sediment	na	na	na	S5	5563	153.680436	19.092399	1/9/2024	13:24	no	na	na	to_be_added
169	JL310_G5_0_2	JL310_G5_0_2	JL310_G5_0_2	JL310__G5__0-2	na	na	na	yes	yes	yes	no	na	na	na	na	Sediment	Sediment	Sediment	na	na	na	S5	5563	153.680436	19.092399	1/9/2024	13:24	no	na	na	to_be_added
170	JL310_G5_2_6	JL310_G5_2_6	JL310_G5_2_6	JL310__G5__2-6	na	na	na	yes	yes	yes	no	na	na	na	na	Sediment	Sediment	Sediment	na	na	na	S5	5563	153.680436	19.092399	1/9/2024	13:24	no	na	na	to_be_added
171	JL310_G6_0_2	JL310_G6_0_2	JL310_G6_0_2	JL310__G6__0-2	na	na	na	yes	yes	yes	no	na	na	na	na	Sediment	Sediment	Sediment	na	na	na	S5	5563	153.680436	19.092399	1/9/2024	13:24	no	na	na	to_be_added
172	JL310_G6_2_4	JL310_G6_2_4	JL310_G6_2_4	JL310__G6__2-4	na	na	na	yes	yes	yes	no	na	na	na	na	Sediment	Sediment	Sediment	na	na	na	S5	5563	153.680436	19.092399	1/9/2024	13:24	no	na	na	to_be_added
173	JL310_G6_4_6	JL310_G6_4_6	JL310_G6_4_6	JL310__G6__4-6	na	na	na	yes	yes	yes	no	na	na	na	na	Sediment	Sediment	Sediment	na	na	na	S5	5563	153.680436	19.092399	1/9/2024	13:24	no	na	na	to_be_added
174	JL310_G7_0_2	JL310_G7_0_2	JL310_G7_0_2	JL310__G7__0-2	na	na	na	yes	yes	yes	no	na	na	na	na	Sediment	Sediment	Sediment	na	na	na	S2	5564	153.677344	19.091976	1/9/2024	10:36	no	na	na	to_be_added
175	JL310_G7_2_4	JL310_G7_2_4	JL310_G7_2_4	JL310__G7__2-4	na	na	na	yes	yes	yes	no	na	na	na	na	Sediment	Sediment	Sediment	na	na	na	S2	5564	153.677344	19.091976	1/9/2024	10:36	no	na	na	to_be_added
162	JL310_W1.5L	JL310_W1.5L	JL310_W1.5L	JL310__W1.5L	na	na	na	yes	yes	yes	no	na	na	na	na	Water	Water	Water	na	na	na	S0_	5563	153.676986	19.093917	1/9/2024	08:59	no	na	na	121.0536787
178	JL311_B03	JL311_B03	JL311_B03	JL311__B03	meta_COI	91.19	d__Eukaryota;k__Metazoa;p__Porifera;c__Hexactinellida;sc__Hexasterophora;o__Lyssacinosida;f__;g__;s__	no	yes	yes	no	na	na	na	na	Host head	Sponge	Sponge	na	na	p__Porifera;c__Hexactinellida;o__;f__;g__;s__	S04	1049	154.306462	16.996105	3/9/2024	08:53	no	hairy ball hexactinellid from siphon	barcode equals to mophospecies	to_be_added
179	JL311_B07_3	JL311_B07_3	JL311_B07	JL311__B07	COI	98.45	d__Eukaryota;k__Metazoa;p__Porifera;c__Hexactinellida;sc__Hexasterophora;o__Sceptrulophora;f__Farreidae;g__;s__	no	yes	yes	no	na	Aphrocallistes beatrix	75.14	sponge	Host	Sponge	Sponge	na	na	p__Porifera;c__Hexactinellida;o__Sceptrulophora;f__Farreidae;g__;s__	S21	1107	154.768717	16.999814	3/9/2024	14:38	no	"Fareidae sponge no1 from black box, could be S21  or S22"	barcode equals to mophospecies	to_be_added
191	JL311_B17_1_6	JL311_B17_1_6	JL311_B17_1	JL311__B17-1	tree_placement	93.24	d__Eukaryota;k__Metazoa;p__Porifera;c__Hexactinellida;sc__Hexasterophora;o__Lyssacinosida;f__Euplectellidae;g__;s__	no	yes	yes	no	na	na	na	na	Host	Sponge	Sponge	na	na	p__Porifera;c__Hexactinellida;o__;f__;g__;s__	S10	805	154.300228	16.997288	3/9/2024	10:53	no	na	barcode equals to mophospecies	to_be_added
196	JL311_B23_2	JL311_B23_2	JL311_B23	JL311__B23	COI	90.11	d__Eukaryota;k__Metazoa;p__Porifera;c__Hexactinellida;sc__Hexasterophora;o__Lyssacinosida;f__Euplectellidae;g__Euplectellidae_novg2;s__	no	yes	yes	no	na	na	na	na	Host	Sponge	Sponge	na	na	p__Porifera;c__Hexactinellida;o__Lyssacinosida;f__Euplectellidae;g__;s__	S13	1263	154.277035	16.999507	3/9/2024	13:09	yes	sponge in black RNAlater barrel Regardella	barcode equals to mophospecies	to_be_added
199	JL311_B24_4	JL311_B24_4	JL311_B24	JL311__B24	tree_placement	na	d__Eukaryota;k__Metazoa;p__Porifera;c__Hexactinellida;sc__Hexasterophora;o__Lyssacinosida;f__Euplectellidae;g__Euplectellidae_novg2;s__	no	yes	yes	no	na	no good blast	na	sponge	Host	Sponge	Sponge	na	na	p__Porifera;c__Hexactinellida;o__Lyssacinosida;f__Euplectellidae;g__;s__	S15	1259	154.27557	16.999607	3/9/2024	13:34	yes	sponge from blue RNAlater barrel	na	to_be_added
200	JL311_W2L	JL311_W2L	JL311_W2L	JL311__W2L	na	na	na	yes	yes	yes	no	na	na	na	na	Water	Water	Water	na	na	na	S10	805	154.300228	16.997288	3/9/2024	10:53	yes	na	na	41.64169734
205	JL312_B02_3	JL312_B02_3	JL312_B02	JL312__B02	COI	90.58	d__Eukaryota;k__Metazoa;p__Porifera;c__Hexactinellida;sc__Hexasterophora;o__Lyssacinosida;f__Euplectellidae;g__;s__	no	yes	yes	no	na	Bolosoma cyanae	87.05	sponge	Host stalk	Sponge	Sponge	Hyalonema	na	p__Porifera;c__Hexactinellida;o__Amphidiscosida;f__Hyalonematidae;g__Hyalonema;s__	S10	1083	154.3564	17.0144	4/9/2024	11:38	no	Hyalonema from black box	barcode differs mophospecies (order level)	to_be_added
206	JL312_B02_4	JL312_B02_4	JL312_B02	JL312__B02	COI	90.58	d__Eukaryota;k__Metazoa;p__Porifera;c__Hexactinellida;sc__Hexasterophora;o__Lyssacinosida;f__Euplectellidae;g__;s__	no	yes	yes	no	na	Bolosoma cyanae	87.05	sponge	Host head	Sponge	Sponge	Hyalonema	na	p__Porifera;c__Hexactinellida;o__Amphidiscosida;f__Hyalonematidae;g__Hyalonema;s__	S10	1083	154.3564	17.0144	4/9/2024	11:38	no	Hyalonema from black box	barcode differs mophospecies (order level)	to_be_added
219	JL312_B23_5	JL312_B23_5	JL312_B23	JL312__B23	COI	94.34	d__Eukaryota;k__Metazoa;p__Porifera;c__Hexactinellida;sc__Hexasterophora;o__Sceptrulophora;f__Farreidae;g__;s__	no	yes	yes	no	na	Aphrocallistes beatrix	71.88	sponge	Host	Sponge	Sponge	na	na	p__Porifera;c__Hexactinellida;o__Sceptrulophora;f__Farreidae;g__;s__	S04	1224	154.3513	17.0121	4/9/2024	10:32	no	sponge in blue RNAlater barrel Farreidae	barcode equals to mophospecies	to_be_added
220	JL312_B26_1	JL312_B26_1	JL312_B26	JL312__B26	tree_placement	88.59	d__Eukaryota;k__Metazoa;p__Porifera;c__Hexactinellida;sc__Amphidiscophora;o__Amphidiscosida;f__Hyalonematidae;g__Hyalonema;s__	no	yes	yes	no	na	Lophophysema eversa	88.59	sponge	Host root	Sponge	Sponge	Hyalonema	na	p__Porifera;c__Hexactinellida;o__Amphidiscosida;f__Hyalonematidae;g__Hyalonema;s__	S01	1244	154.3309	17.0037	4/9/2024	08:01	no	Hyalonema from RNAlater	na	to_be_added
221	JL312_B26_2	JL312_B26_2	JL312_B26	JL312__B26	tree_placement	88.59	d__Eukaryota;k__Metazoa;p__Porifera;c__Hexactinellida;sc__Amphidiscophora;o__Amphidiscosida;f__Hyalonematidae;g__Hyalonema;s__	no	yes	yes	no	na	Lophophysema eversa	88.59	sponge	Host head	Sponge	Sponge	Hyalonema	na	p__Porifera;c__Hexactinellida;o__Amphidiscosida;f__Hyalonematidae;g__Hyalonema;s__	S01	1244	154.3309	17.0037	4/9/2024	08:01	yes	Hyalonema from RNAlater	na	to_be_added
225	JL312_W2L	JL312_W2L	JL312_W2L	JL312__W2L	na	na	na	no	yes	yes	no	na	na	na	na	Water	Water	Water	na	na	na	S01	1244	154.3309	17.0037	4/9/2024	08:01	no	na	na	50.11907504
247	JL313_B28_3	JL313_B28_3	JL313_B28	JL313__B28	COI	88.16	d__Eukaryota;k__Metazoa;p__Porifera;c__Hexactinellida;sc__Hexasterophora;o__Sceptrulophora;f__Farreidae;g__;s__	no	yes	yes	no	na	na	na	na	Host	Sponge	Sponge	Farrea	na	p__Porifera;c__Hexactinellida;o__Sceptrulophora;f__Farreidae;g__Farrea;s__	S03	1771	156.253141	13.971035	6/9/2024	08:10	no	Farrea sponge from white box	barcode equals to mophospecies	to_be_added
249	JL313_B30_2	JL313_B30_2	JL313_B30	JL313__B30	COI	90.51	d__Eukaryota;k__Metazoa;p__Porifera;c__Hexactinellida;sc__Hexasterophora;o__Lyssacinosida;f__Euplectellidae;g__Euplectellidae_novg3;s__	no	yes	yes	no	na	na	na	na	Host	Sponge	Sponge	na	na	p__Porifera;c__Hexactinellida;o__;f__;g__;s__	S31	1602	156.242309	14.005683	6/9/2024	13:50	no	Sponge A with sediment roots	barcode equals to mophospecies	to_be_added
251	JL313_B31_1	JL313_B31_1	JL313_B31	JL313__B31	tree_placement	84.98	d__Eukaryota;k__Metazoa;p__Porifera;c__Hexactinellida;sc__Hexasterophora;o__Lyssacinosida;f__Euplectellidae;g__Euplectellidae_novg1;s__	no	yes	yes	no	na	Docosaccus maculatus	84.98	sponge	Host root	Sponge	Sponge	Bolosoma	na	p__Porifera;c__Hexactinellida;o__Lyssacinosida;f__Euplectellidae;g__Bolosoma;s__	S04	1769	156.252653	13.971612	6/9/2024	08:18	no	Bolosominae sponge	na	to_be_added
252	JL313_B31_2	JL313_B31_2	JL313_B31	JL313__B31	tree_placement	84.98	d__Eukaryota;k__Metazoa;p__Porifera;c__Hexactinellida;sc__Hexasterophora;o__Lyssacinosida;f__Euplectellidae;g__Euplectellidae_novg1;s__	no	yes	yes	no	na	Docosaccus maculatus	84.98	sponge	Host stalk	Sponge	Sponge	Bolosoma	na	p__Porifera;c__Hexactinellida;o__Lyssacinosida;f__Euplectellidae;g__Bolosoma;s__	S04	1769	156.252653	13.971612	6/9/2024	08:18	no	Bolosominae sponge	na	to_be_added
253	JL313_B31_4	JL313_B31_4	JL313_B31	JL313__B31	tree_placement	84.98	d__Eukaryota;k__Metazoa;p__Porifera;c__Hexactinellida;sc__Hexasterophora;o__Lyssacinosida;f__Euplectellidae;g__Euplectellidae_novg1;s__	no	yes	yes	no	na	Docosaccus maculatus	84.98	sponge	Host head	Sponge	Sponge	Bolosoma	na	p__Porifera;c__Hexactinellida;o__Lyssacinosida;f__Euplectellidae;g__Bolosoma;s__	S04	1769	156.252653	13.971612	6/9/2024	08:18	no	Bolosominae sponge	na	to_be_added
255	JL313_B35_4	JL313_B35_4	JL313_B35	JL313__B35	meta_COI	95.61	d__Eukaryota;k__Metazoa;p__Porifera;c__Hexactinellida;sc__Hexasterophora;o__Sceptrulophora;f__Uncinateridae;g__Tretopleura;s__	no	yes	yes	no	na	na	na	na	Host	Sponge	Sponge	na	na	p__Porifera;c__Hexactinellida;o__;f__;g__;s__	S01a	1772	156.253125	13.971063	6/9/2024	07:51	no	sponge in RNAlater	barcode equals to mophospecies	to_be_added
258	JL314_W2L	JL314_W2L	JL314_W2L	JL314__W2L	na	na	na	yes	yes	yes	no	na	na	na	na	Water	Water	Water	na	na	na	na	na	156.5386	12.6709	8/9/2024	na	no	na	na	to_be_added
320	JL315_B01_4A	JL315_B01_4	JL315_B01	JL315__B01	tree_placement	na	d__Eukaryota;k__Metazoa;p__Porifera;c__Hexactinellida;sc__;o__;f__;g__;s__	no	yes	yes	no	na	na	na	sponge	Host	Sponge	Sponge	na	na	p__Porifera;c__Hexactinellida;o__Amphidiscosida;f__Pheronematidae;g__;s__	S14	2466	156.351839	12.540951	9/9/2024	14:09	no	Sponge greenish wite box	na	to_be_added
259	JL315_B02_3	JL315_B02_3	JL315_B02	JL315__B02	tree_placement	74.34	d__Eukaryota;k__Metazoa;p__Porifera;c__Hexactinellida;sc__;o__;f__;g__;s__	no	yes	yes	no	na	Lophophysema eversa	74.34	sponge	Host	Sponge	Sponge	na	na	p__Porifera;c__Hexactinellida;o__Amphidiscosida;f__Pheronematidae;g__;s__	S07	2421	156.347835	12.532081	9/9/2024	11:16	no	Sponge smaller white box	na	to_be_added
261	JL315_W2L_1	JL315_W2L_1	JL315_W2L	JL315__W2L	na	na	na	no	yes	yes	no	na	na	na	na	Water	Water	Water	na	na	na	S1	2489	156.335107	12.521084	8/9/2024	08:45	no	na	na	73
262	JL315_W2L_2	JL315_W2L_2	JL315_W2L	JL315__W2L	na	na	na	no	yes	yes	no	na	na	na	na	Water	Water	Water	na	na	na	S13	2446	156.351432	12.537898	8/9/2024	13:43	no	na	na	73
272	JL316_B06_3	JL316_B06_3	JL316_B06	JL316__B06	meta_COI	90.3	d__Eukaryota;k__Metazoa;p__Porifera;c__Hexactinellida;sc__Hexasterophora;o__Lyssacinosida;f__Euplectellidae;g__Euplectellidae_novg3;s__	no	yes	yes	no	na	na	na	na	Host head	Sponge	Sponge	Regadrella	na	p__Porifera;c__Hexactinellida;o__Lyssacinosida;f__Euplectellidae;g__Regadrella;s__	S01	1820	156.4155	12.233	10/9/2024	12:38	no	Regardella sp2	barcode equals to mophospecies	to_be_added
276	JL316_B16_2	JL316_B16_2	JL316_B16	JL316__B16	meta_COI	96.11	d__Eukaryota;k__Metazoa;p__Porifera;c__Hexactinellida;sc__Hexasterophora;o__Lyssacinosida;f__Rossellidae;g__Caulophacus;s__	no	yes	yes	no	na	na	na	na	Host stalk	Sponge	Sponge	Bolosominae	na	p__Porifera;c__Hexactinellida;o__Lyssacinosida;f__Euplectellidae;g__;s__	S20	1849	156.4034	12.2256	10/9/2024	11:35	no	Bolosominae	barcode differs mophospecies (family level)	to_be_added
277	JL316_B16_3	JL316_B16_3	JL316_B16	JL316__B16	meta_COI	96.11	d__Eukaryota;k__Metazoa;p__Porifera;c__Hexactinellida;sc__Hexasterophora;o__Lyssacinosida;f__Rossellidae;g__Caulophacus;s__	no	yes	yes	no	na	na	na	na	Host	Sponge	Sponge	Bolosominae	na	p__Porifera;c__Hexactinellida;o__Lyssacinosida;f__Euplectellidae;g__;s__	S20	1849	156.4034	12.2256	10/9/2024	11:35	no	Bolosominae	barcode differs mophospecies (family level)	to_be_added
279	JL316_W2L_1	JL316_W2L_1	JL316_W2L	JL316__W2L	na	na	na	no	yes	yes	no	na	na	na	na	Water	Water	Water	na	na	na	S9	1792	156.4009	12.2278	10/9/2024	09:38	no	na	na	62
298	JL317_B05_S01	JL317_B05_S01	JL317_B05	JL317__B05	tree_placement	79.15	d__Eukaryota;k__Metazoa;p__Porifera;c__Hexactinellida;sc__;o__;f__;g__;s__	no	yes	yes	no	na	Lophophysema eversa	79.15	sponge	Host	Sponge	Sponge	na	na	p__Porifera;c__Hexactinellida;o__Amphidiscosida;f__Pheronematidae;g__;s__	S10	1791	156.480273	12.61695	11/9/2024	13:12	no	"sponge with ophiuroids, crinoids and a piece of trash"	na	to_be_added
306	JL317_W2L	JL317_W2L	JL317_W2L	JL317__W2L	na	na	na	yes	yes	yes	no	na	na	na	na	Water	Water	Water	na	na	na	S0?	2024	156.50957	12.623247	11/9/2024	08:32	no	na	na	64
109	JLOY1_2_10	JLOY1_2_10	JL305_G	JL305__G	na	na	na	yes	yes	yes	no	na	na	na	na	Sediment	Sediment	Sediment	na	na	na	S25	1408	151.160954	20.470959	25/8/2024	14:58	no	na	na	to_be_added
42	PC02_2_6	PC02_2_6	JL302_PC02_2_6	JL302__PC02_2-6	na	na	na	yes	yes	yes	no	na	na	na	na	Sediment	Sediment	Sediment	na	na	na	S02	2002	148.811133	23.814124	20/8/2024	08:50	no	na	na	to_be_added
